Temperature_K,Wavelength_nm,n,k,Eg_eV
300,1090.0,2.315527,0.0,1.6491301257110895
300,1100.0,2.313334,0.0,1.6491301257110895
300,1110.0,2.31122,0.0,1.6491301257110895
300,1120.0,2.30918,0.0,1.6491301257110895
300,1130.0,2.307209,0.0,1.6491301257110895
300,1140.0,2.305304,0.0,1.6491301257110895
300,1150.0,2.303463,0.0,1.6491301257110895
300,1160.0,2.30168,0.0,1.6491301257110895
300,1170.0,2.299955,0.0,1.6491301257110895
300,1180.0,2.298283,0.0,1.6491301257110895
300,1190.0,2.296663,0.0,1.6491301257110895
300,1200.0,2.295091,0.0,1.6491301257110895
310,250.0,1.721609,0.7033425409537848,1.6530552042913915
310,260.0,1.7442339999999998,0.7086625409537848,1.6530552042913915
310,270.0,1.743974,0.7164270317175481,1.6530552042913915
310,280.0,1.730297,0.7405068986565395,1.6530552042913915
310,290.0,1.7158579999999999,0.7867115372275729,1.6530552042913915
310,300.0,1.712886,0.8546958515584527,1.6530552042913915
310,310.0,1.7321309999999999,0.9394788105407804,1.6530552042913915
310,320.0,1.781979,1.0319545724129497,1.6530552042913915
310,330.0,1.8669909999999998,1.1193292279840386,1.6530552042913915
310,340.0,1.9859349999999998,1.1862319641118628,1.6530552042913915
310,350.0,2.129688,1.21736172402447,1.6530552042913915
310,360.0,2.280865,1.2023954934276322,1.6530552042913915
310,370.0,2.417901,1.1411208179211605,1.6530552042913915
310,380.0,2.522088,1.044161919133332,1.6530552042913915
310,390.0,2.582311,0.9298950430963542,1.6530552042913915
310,400.0,2.598899,0.8202144451069017,1.6530552042913915
310,410.0,2.583946,0.7320906239858969,1.6530552042913915
310,420.0,2.553511,0.6724199579239714,1.6530552042913915
310,430.0,2.521503,0.6405977295194262,1.6530552042913915
310,440.0,2.4988449999999998,0.6318769161403116,1.6530552042913915
310,450.0,2.493783,0.6383063441766959,1.6530552042913915
310,460.0,2.510634,0.6487368643701994,1.6530552042913915
310,470.0,2.547244,0.6504160057022184,1.6530552042913915
310,480.0,2.5939989999999997,0.6334186789702321,1.6530552042913915
310,490.0,2.6374359999999997,0.5954375552502681,1.6530552042913915
310,500.0,2.666878,0.5423492590066665,1.6530552042913915
310,510.0,2.678517,0.4838191034212769,1.6530552042913915
310,520.0,2.674461,0.42824931134154,1.6530552042913915
310,530.0,2.65942,0.380575528675947,1.6530552042913915
310,540.0,2.638163,0.3426495323821663,1.6530552042913915
310,550.0,2.6145199999999997,0.31445783376793895,1.6530552042913915
310,560.0,2.591348,0.29510441136522636,1.6530552042913915
310,570.0,2.570836,0.28330814046209163,1.6530552042913915
310,580.0,2.554772,0.2774845048603935,1.6530552042913915
310,590.0,2.5445759999999997,0.27558945413647423,1.6530552042913915
310,600.0,2.540979,0.27495627691656604,1.6530552042913915
310,610.0,2.5433269999999997,0.27234004723992333,1.6530552042913915
310,620.0,2.548847,0.2651766284536958,1.6530552042913915
310,630.0,2.553889,0.2529166648803641,1.6530552042913915
310,640.0,2.5556039999999998,0.2372353046409674,1.6530552042913915
310,650.0,2.553165,0.22092500139240612,1.6530552042913915
310,660.0,2.547544,0.20641883239402536,1.6530552042913915
310,670.0,2.540511,0.19506686852616173,1.6530552042913915
310,680.0,2.533877,0.18722358550675353,1.6530552042913915
310,690.0,2.5292589999999997,0.182598258778766,1.6530552042913915
310,700.0,2.52819,0.1804750706748346,1.6530552042913915
310,710.0,2.53234,0.17960401161344677,1.6530552042913915
310,720.0,2.543552,0.1776220082161152,1.6530552042913915
310,730.0,2.562954,0.16983171337433076,1.6530552042913915
310,740.0,2.587141,0.1482439501044409,1.6530552042913915
310,750.0,2.6013729999999997,0.10649394530860389,1.6530552042913915
310,760.0,2.586489,0.0550680377235814,1.6530552042913915
310,770.0,2.548402,0.018663790053877912,1.6530552042913915
310,780.0,2.512961,0.00638056280244863,1.6530552042913915
310,790.0,2.4905909999999998,0.003918984159435864,1.6530552042913915
310,800.0,2.47341,0.002866852863686745,1.6530552042913915
310,810.0,2.459114,0.0020346577886764753,1.6530552042913915
310,820.0,2.446765,0.0013926186754978402,1.6530552042913915
310,830.0,2.4358619999999997,0.000916653658540207,1.6530552042913915
310,840.0,2.426104,0.0005848692846947205,1.6530552042913915
310,850.0,2.417306,0.0003632017113925097,1.6530552042913915
310,860.0,2.409296,0.0002057828981097831,1.6530552042913915
310,870.0,2.401944,9.644658351487226e-05,1.6530552042913915
310,880.0,2.3951599999999997,3.0571149114551316e-05,1.6530552042913915
310,890.0,2.388877,4.214521471739751e-06,1.6530552042913915
310,900.0,2.383053,0.0,1.6530552042913915
310,910.0,2.3776189999999997,0.0,1.6530552042913915
310,920.0,2.372529,0.0,1.6530552042913915
310,930.0,2.367744,0.0,1.6530552042913915
310,940.0,2.363232,0.0,1.6530552042913915
310,950.0,2.358969,0.0,1.6530552042913915
310,960.0,2.354931,0.0,1.6530552042913915
310,970.0,2.351099,0.0,1.6530552042913915
310,980.0,2.3474559999999998,0.0,1.6530552042913915
310,990.0,2.343987,0.0,1.6530552042913915
310,1000.0,2.3406789999999997,0.0,1.6530552042913915
310,1010.0,2.337519,0.0,1.6530552042913915
310,1020.0,2.334498,0.0,1.6530552042913915
310,1030.0,2.331606,0.0,1.6530552042913915
310,1040.0,2.328833,0.0,1.6530552042913915
310,1050.0,2.326174,0.0,1.6530552042913915
310,1060.0,2.323619,0.0,1.6530552042913915
310,1070.0,2.321164,0.0,1.6530552042913915
310,1080.0,2.3188009999999997,0.0,1.6530552042913915
310,1090.0,2.316527,0.0,1.6530552042913915
310,1100.0,2.3143339999999997,0.0,1.6530552042913915
310,1110.0,2.31222,0.0,1.6530552042913915
310,1120.0,2.31018,0.0,1.6530552042913915
310,1130.0,2.3082089999999997,0.0,1.6530552042913915
310,1140.0,2.306304,0.0,1.6530552042913915
310,1150.0,2.3044629999999997,0.0,1.6530552042913915
310,1160.0,2.30268,0.0,1.6530552042913915
310,1170.0,2.300955,0.0,1.6530552042913915
310,1180.0,2.299283,0.0,1.6530552042913915
310,1190.0,2.297663,0.0,1.6530552042913915
310,1200.0,2.296091,0.0,1.6530552042913915
320,250.0,1.722609,0.7032064463211263,1.6579354051154682
320,260.0,1.745234,0.7085264463211263,1.6579354051154682
320,270.0,1.744974,0.7162107302759296,1.6579354051154682
320,280.0,1.731297,0.7397781763645318,1.6579354051154682
320,290.0,1.716858,0.7852152257796395,1.6579354051154682
320,300.0,1.713886,0.8523445141281129,1.6579354051154682
320,310.0,1.733131,0.9363528223039224,1.6579354051154682
320,320.0,1.782979,1.0283284660758412,1.6579354051154682
320,330.0,1.867991,1.1156977200517468,1.6579354051154682
320,340.0,1.986935,1.1833026142790866,1.6579354051154682
320,350.0,2.1306879999999997,1.2159613818831678,1.6579354051154682
320,360.0,2.281865,1.2032266569596932,1.6579354051154682
320,370.0,2.418901,1.1444378183202542,1.6579354051154682
320,380.0,2.523088,1.0496225607320326,1.6579354051154682
320,390.0,2.5833109999999997,0.9366190706121142,1.6579354051154682
320,400.0,2.5998989999999997,0.8269489191648033,1.6579354051154682
320,410.0,2.584946,0.73772123597385,1.6579354051154682
320,420.0,2.5545109999999998,0.6763724783035954,1.6579354051154682
320,430.0,2.522503,0.6427570719780553,1.6579354051154682
320,440.0,2.4998449999999997,0.6324300974512514,1.6579354051154682
320,450.0,2.494783,0.6377348364522549,1.6579354051154682
320,460.0,2.511634,0.6478676022122857,1.6579354051154682
320,470.0,2.548244,0.6503264924289998,1.6579354051154682
320,480.0,2.5949989999999996,0.6350507831080764,1.6579354051154682
320,490.0,2.6384359999999996,0.5991048504823319,1.6579354051154682
320,500.0,2.667878,0.5475902522905383,1.6579354051154682
320,510.0,2.6795169999999997,0.489748712719655,1.6579354051154682
320,520.0,2.675461,0.4340374385804015,1.6579354051154682
320,530.0,2.66042,0.3856875500589759,1.6579354051154682
320,540.0,2.639163,0.3468377579605986,1.6579354051154682
320,550.0,2.6155199999999996,0.31766046673943316,1.6579354051154682
320,560.0,2.592348,0.29735785196703535,1.6579354051154682
320,570.0,2.571836,0.28470334076083537,1.6579354051154682
320,580.0,2.5557719999999997,0.2781677253406114,1.6579354051154682
320,590.0,2.5455759999999996,0.27579268293691755,1.6579354051154682
320,600.0,2.541979,0.27502997818168873,1.6579354051154682
320,610.0,2.5443269999999996,0.2727566243307832,1.6579354051154682
320,620.0,2.5498469999999998,0.26633122784636276,1.6579354051154682
320,630.0,2.5548889999999997,0.2549043462750064,1.6579354051154682
320,640.0,2.5566039999999997,0.23979696046542853,1.6579354051154682
320,650.0,2.554165,0.22361185735217642,1.6579354051154682
320,660.0,2.5485439999999997,0.20883070045073182,1.6579354051154682
320,670.0,2.541511,0.19697149945030906,1.6579354051154682
320,680.0,2.534877,0.1885459821824744,1.6579354051154682
320,690.0,2.5302589999999996,0.18337069365925837,1.6579354051154682
320,700.0,2.52919,0.18081210324721406,1.6579354051154682
320,710.0,2.53334,0.17974327995089928,1.6579354051154682
320,720.0,2.544552,0.17807086358492885,1.6579354051154682
320,730.0,2.563954,0.17167522781187403,1.6579354051154682
320,740.0,2.588141,0.15340001230881606,1.6579354051154682
320,750.0,2.6023729999999996,0.1164579910465481,1.6579354051154682
320,760.0,2.5874889999999997,0.06695066947735523,1.6579354051154682
320,770.0,2.5494019999999997,0.02625286646126903,1.6579354051154682
320,780.0,2.5139609999999997,0.008184103200190206,1.6579354051154682
320,790.0,2.4915909999999997,0.00422358236614811,1.6579354051154682
320,800.0,2.4744099999999998,0.0031178242752273773,1.6579354051154682
320,810.0,2.460114,0.0022368964593428727,1.6579354051154682
320,820.0,2.447765,0.0015512918721206238,1.6579354051154682
320,830.0,2.4368619999999996,0.0010355835229196235,1.6579354051154682
320,840.0,2.427104,0.0006680104324695213,1.6579354051154682
320,850.0,2.418306,0.0004194027337859086,1.6579354051154682
320,860.0,2.4102959999999998,0.0002477864717509451,1.6579354051154682
320,870.0,2.4029439999999997,0.0001255986205633277,1.6579354051154682
