300	1.700103	1.003451
301	1.707798	1.008777
302	1.715627	1.013972
303	1.723588	1.019032
304	1.731678	1.023953
305	1.739895	1.028731
306	1.748237	1.033364
307	1.756702	1.037846
308	1.765287	1.042175
309	1.773988	1.046346
310	1.782803	1.050357
311	1.79173	1.054202
312	1.800764	1.057879
313	1.809902	1.061383
314	1.81914	1.064711
315	1.828476	1.06786
316	1.837904	1.070825
317	1.847422	1.073602
318	1.857023	1.076189
319	1.866704	1.078582
320	1.876461	1.080777
321	1.886288	1.082771
322	1.896179	1.084561
323	1.906131	1.086143
324	1.916136	1.087514
325	1.92619	1.088672
326	1.936287	1.089614
327	1.94642	1.090338
328	1.956583	1.09084
329	1.966769	1.091118
330	1.976971	1.091172
331	1.987184	1.090998
332	1.997399	1.090595
333	2.007609	1.089963
334	2.017807	1.089099
335	2.027986	1.088004
336	2.038136	1.086677
337	2.048252	1.085118
338	2.058324	1.083326
339	2.068344	1.081303
340	2.078305	1.07905
341	2.088197	1.076567
342	2.098014	1.073857
343	2.107746	1.070921
344	2.117385	1.067762
345	2.126923	1.064383
346	2.136352	1.060787
347	2.145663	1.056977
348	2.154848	1.052958
349	2.1639	1.048735
350	2.172811	1.044312
351	2.181571	1.039694
352	2.190176	1.034887
353	2.198617	1.029897
354	2.206887	1.024731
355	2.214979	1.019396
356	2.222887	1.013899
357	2.230605	1.008247
358	2.238127	1.002449
359	2.245447	0.996513
360	2.252562	0.990447
361	2.259465	0.98426
362	2.266154	0.977961
363	2.272623	0.97156
364	2.27887	0.965065
365	2.284892	0.958488
366	2.290688	0.951838
367	2.296253	0.945124
368	2.301589	0.938356
369	2.306693	0.931546
370	2.311566	0.924703
371	2.316208	0.917838
372	2.320619	0.910959
373	2.3248	0.904079
374	2.328755	0.897206
375	2.332484	0.890351
376	2.33599	0.883523
377	2.339278	0.876733
378	2.34235	0.869989
379	2.345211	0.863302
380	2.347865	0.856679
381	2.350318	0.85013
382	2.352575	0.843663
383	2.354642	0.837286
384	2.356526	0.831007
385	2.358233	0.824835
386	2.35977	0.818775
387	2.361145	0.812835
388	2.362366	0.80702
389	2.363441	0.801338
390	2.364378	0.795793
391	2.365185	0.79039
392	2.365873	0.785135
393	2.366449	0.78003
394	2.366923	0.775081
395	2.367305	0.77029
396	2.367604	0.765659
397	2.36783	0.761192
398	2.367993	0.756889
399	2.368104	0.752751
400	2.368171	0.74878
401	2.368205	0.744975
402	2.368217	0.741336
403	2.368216	0.737862
404	2.368213	0.73455
405	2.368217	0.731399
406	2.368238	0.728406
407	2.368286	0.725567
408	2.368371	0.722878
409	2.368502	0.720335
410	2.368688	0.717933
411	2.368938	0.715665
412	2.36926	0.713525
413	2.369662	0.711507
414	2.370153	0.709603
415	2.370739	0.707805
